Label,NodeID,network_behaviour,data_collection_behaviour,Reward_punishment,periode
1,s3_h4,1,0.986667,1,2
1,s4_f3,1,0.985,1,2
1,s4_h3,1,0.986667,1,2
1,s4_h4,1,0.993333,1,2
0.2,s1_f4,0.2,0.996,0.402192,2
0.4,s1_h5,0.8,0.262333,0.303265,2
1,s2_f4,1,0.988,1,2
1,s2_h5,1,0.986667,1,2
1,s3_f4,1,0.992,1,2
1,s3_h5,1,0.973333,1,2
1,s4_f4,1,0.948,1,2
1,s4_h5,1,0.986667,1,2
1,s1_f5,1,0.975,1,2
1,s2_f5,1,0.985,1,2
1,s3_f5,1,0.995,1,2
1,s4_f5,1,0.985,1,2
1,s1_f1,1,0.98,1,3
0,s1_f2,0,0,0,3
1,s1_h1,1,0.993333,1,3
1,s1_h2,1,0.993333,1,3
1,s2_f1,1,0.96,1,3
1,s2_f2,1,0.973333,1,3
0,s2_h1,1,0,0.303265,3
1,s2_h2,1,0.993333,1,3
0,s3_f1,1,0,0.303265,3
1,s3_f2,1,0.966667,1,3
1,s3_h1,1,0.986667,1,3
1,s3_h2,1,0.986667,1,3
1,s4_f1,1,0.98,1,3
1,s4_f2,1,0.993333,1,3
1,s4_h1,1,0.993333,1,3
0.4,s4_h2,0.8,0.166833,0.303265,3
1,s1_f3,1,1,1,3
0,s1_h3,0.4,0,0.0898658,3
1,s1_h4,1,0.993333,1,3
1,s2_f3,1,0.98,1,3
1,s2_h3,1,0.993333,1,3
1,s2_h4,1,0.953333,1,3
0.2,s3_f3,1,0,0.303265,3
1,s3_h3,1,0.993333,1,3
1,s3_h4,1,0.986667,1,3
1,s4_f3,1,0.98,1,3
1,s4_h3,1,0.986667,1,3
1,s4_h4,1,0.993333,1,3
1,s1_f4,1,0.986667,1,3
1,s1_h5,1,1,1,3
1,s2_f4,1,0.986667,1,3
1,s2_h5,1,1,1,3
0,s3_f4,1,0,0.303265,3
0.2,s3_h5,0.2,0.984,0.402192,3
1,s4_f4,1,0.973333,1,3
1,s4_h5,1,1,1,3
1,s1_f5,1,0.975,1,3
1,s2_f5,1,0.985,1,3
1,s3_f5,1,0.995,1,3
1,s4_f5,1,0.985,1,3
1,s1_f1,1,0.966667,1,4
0.2,s1_f2,1,0,0.303265,4
0.6,s1_h1,1,0.338667,0.518573,4
0.6,s1_h2,0.6,0.994222,0.654985,4
1,s2_f1,1,0.973333,1,4
1,s2_f2,1,0.973333,1,4
1,s2_h1,1,0.966667,1,4
1,s2_h2,1,0.997111,1,4
1,s3_f1,1,0.993333,1,4
1,s3_f2,1,0.966667,1,4
1,s3_h1,1,0.993333,1,4
1,s3_h2,1,0.977111,1,4
0,s4_f1,1,0,0.303265,4
1,s4_f2,1,0.993333,1,4
1,s4_h1,1,0.973333,1,4
1,s4_h2,1,0.997111,1,4
1,s1_f3,1,0.995,1,4
0.4,s1_h3,0.8,0.224667,0.303265,4
1,s1_h4,1,0.993333,1,4
1,s2_f3,1,0.975,1,4
1,s2_h3,1,0.993333,1,4
1,s2_h4,1,0.953333,1,4
1,s3_f3,1,0.985,1,4
1,s3_h3,1,0.993333,1,4
1,s3_h4,1,0.986667,1,4
1,s4_f3,1,0.985,1,4
1,s4_h3,1,0.986667,1,4
1,s4_h4,1,0.993333,1,4
0.6,s1_f4,0.6,0.999111,0.654985,4
1,s1_h5,1,1,1,4
1,s2_f4,1,0.990444,1,4
1,s2_h5,1,1,1,4
1,s3_f4,1,0.989556,1,4
0.4,s3_h5,0.8,0.188,0.303265,4
1,s4_f4,1,0.950444,1,4
1,s4_h5,1,1,1,4
1,s1_f5,1,0.98,1,4
1,s2_f5,1,0.98,1,4
1,s3_f5,1,1,1,4
0,s4_f5,0,0,0,4
0.2,s1_f1,0.2,0.9525,0.402192,5
1,s1_f2,1,0.993333,1,5
1,s1_h1,1,0.98,1,5
0.6,s1_h2,1,0.349333,0.518573,5
1,s2_f1,1,0.9575,1,5
1,s2_f2,1,0.986667,1,5
1,s2_h1,1,0.96,1,5
1,s2_h2,1,0.993333,1,5
1,s3_f1,1,0.9775,1,5
0,s3_f2,1,0,0.303265,5
0,s3_h1,1,0,0.303265,5
1,s3_h2,1,0.986667,1,5
1,s4_f1,1,0.9825,1,5
1,s4_f2,1,0.993333,1,5
1,s4_h1,1,0.98,1,5
1,s4_h2,1,0.993333,1,5
0.6,s1_f3,0.6,0.965,0.654985,5
0,s1_h3,0,0,0,5
0.2,s1_h4,0.2,0.9915,0.402192,5
1,s2_f3,1,0.961667,1,5
1,s2_h3,1,1,1,5
1,s2_h4,1,0.9695,1,5
1,s3_f3,1,0.998333,1,5
1,s3_h3,1,1,1,5
1,s3_h4,1,0.9705,1,5
1,s4_f3,1,0.998333,1,5
1,s4_h3,1,0.98,1,5
1,s4_h4,1,0.9905,1,5
1,s1_f4,1,0.986667,1,5
0.4,s1_h5,0.8,0.207833,0.303265,5
1,s2_f4,1,0.986667,1,5
1,s2_h5,1,0.986667,1,5
0,s3_f4,1,0,0.303265,5
1,s3_h5,1,0.973333,1,5
1,s4_f4,1,0.973333,1,5
1,s4_h5,1,0.986667,1,5
0,s1_f5,1,0,0.303265,5
1,s2_f5,1,0.993333,1,5
1,s3_f5,1,0.986667,1,5
1,s4_f5,1,0.993333,1,5
0.6,s1_f1,1,0.36,0.518573,6
0.6,s1_f2,0.6,0.982,0.654985,6
1,s1_h1,1,0.987667,1,6
1,s1_h2,1,1,1,6
1,s2_f1,1,0.976,1,6
1,s2_f2,1,0.967333,1,6
1,s2_h1,1,0.952333,1,6
1,s2_h2,1,1,1,6
1,s3_f1,1,0.994,1,6
1,s3_f2,1,0.972667,1,6
1,s3_h1,1,0.992333,1,6
1,s3_h2,1,0.98,1,6
1,s4_f1,1,0.97,1,6
1,s4_f2,1,0.987333,1,6
0.6,s4_h1,0.6,0.957,0.654985,6
1,s4_h2,1,1,1,6
1,s1_f3,1,1,1,6
0.6,s1_h3,1,0.450667,0.518573,6
1,s1_h4,1,0.993333,1,6
1,s2_f3,1,0.996,1,6
1,s2_h3,1,0.993333,1,6
1,s2_h4,1,0.953333,1,6
1,s3_f3,1,1,1,6
1,s3_h3,1,0.993333,1,6
1,s3_h4,1,0.986667,1,6
1,s4_f3,1,1,1,6
1,s4_h3,1,0.986667,1,6
1,s4_h4,1,0.993333,1,6
0,s1_f4,1,0,0.303265,6
0,s1_h5,0,0,0,6
1,s2_f4,1,0.993333,1,6
1,s2_h5,1,1,1,6
1,s3_f4,1,0.973333,1,6
1,s3_h5,1,0.96,1,6
1,s4_f4,1,0.966667,1,6
1,s4_h5,1,1,1,6
0,s1_f5,0,0,0,6
1,s2_f5,1,1,1,6
1,s3_f5,1,0.98,1,6
1,s4_f5,1,1,1,6
0.4,s1_f1,0.8,0.137,0.303265,7
0,s1_f2,1,0,0.303265,7
0,s1_h1,0.4,0,0.0898658,7
1,s1_h2,1,1,1,7
1,s2_f1,1,1,1,7
1,s2_f2,1,0.973333,1,7
1,s2_h1,1,0.966667,1,7
1,s2_h2,1,1,1,7
1,s3_f1,1,1,1,7
1,s3_f2,1,0.966667,1,7
1,s3_h1,1,0.993333,1,7
0.2,s3_h2,0.2,0.93,0.402192,7
1,s4_f1,1,1,1,7
1,s4_f2,1,0.993333,1,7
1,s4_h1,1,0.973333,1,7
1,s4_h2,1,1,1,7
1,s1_f3,1,1,1,7
0,s1_h3,0,0,0,7
0,s1_h4,1,0,0.303265,7
1,s2_f3,1,1,1,7
1,s2_h3,1,1,1,7
1,s2_h4,1,0.966667,1,7
1,s3_f3,1,1,1,7
1,s3_h3,1,1,1,7
1,s3_h4,1,0.973333,1,7
0.6,s4_f3,0.6,0.992667,0.654985,7
1,s4_h3,1,0.98,1,7
1,s4_h4,1,0.993333,1,7
0,s1_f4,1,0,0.303265,7
0,s1_h5,1,0,0.303265,7
1,s2_f4,1,0.993333,1,7
1,s2_h5,1,0.986667,1,7
1,s3_f4,1,0.973333,1,7
1,s3_h5,1,0.973333,1,7
1,s4_f4,1,0.966667,1,7
1,s4_h5,1,0.986667,1,7
0.2,s1_f5,1,0.0313333,0.303265,7
1,s2_f5,1,0.993333,1,7
1,s3_f5,1,0.986667,1,7
1,s4_f5,1,0.993333,1,7
1,s1_f1,1,1,1,8
0,s1_f2,0,0,0,8
1,s1_h1,1,0.98,1,8
1,s1_h2,1,1,1,8
1,s2_f1,1,1,1,8
1,s2_f2,1,0.973333,1,8
1,s2_h1,1,0.96,1,8
1,s2_h2,1,1,1,8
1,s3_f1,1,1,1,8
1,s3_f2,1,0.966667,1,8
0,s3_h1,0.4,0,0.0898658,8
0.6,s3_h2,0.6,0.986667,0.654985,8
0,s4_f1,1,0,0.303265,8
1,s4_f2,1,0.993333,1,8
1,s4_h1,1,0.98,1,8
1,s4_h2,1,1,1,8
0,s1_f3,0,0,0,8
0.2,s1_h3,0.2,0.9975,0.402192,8
1,s1_h4,1,0.993333,1,8
1,s2_f3,1,1,1,8
1,s2_h3,1,0.9925,1,8
1,s2_h4,1,0.953333,1,8
1,s3_f3,1,1,1,8
1,s3_h3,1,0.9925,1,8
1,s3_h4,1,0.986667,1,8
1,s4_f3,1,1,1,8
1,s4_h3,1,0.9875,1,8
1,s4_h4,1,0.993333,1,8
0.6,s1_f4,0.6,0.996,0.654985,8
1,s1_h5,1,1,1,8
1,s2_f4,1,0.992,1,8
1,s2_h5,1,1,1,8
1,s3_f4,1,0.988,1,8
1,s3_h5,1,0.96,1,8
1,s4_f4,1,0.952,1,8
1,s4_h5,1,1,1,8
0,s1_f5,0,0,0,8
1,s2_f5,1,1,1,8
1,s3_f5,1,0.98,1,8
1,s4_f5,1,1,1,8
0,s1_f1,0,0,0,9
1,s1_f2,1,0.995333,1,9
1,s1_h1,1,0.976,1,9
0,s1_h2,0.4,0,0.0898658,9
1,s2_f1,1,1,1,9
1,s2_f2,1,0.990667,1,9
1,s2_h1,1,0.964,1,9
1,s2_h2,1,0.993333,1,9
1,s3_f1,1,1,1,9
0.4,s3_f2,0.6,0.441333,0.303265,9
0.2,s3_h1,0.2,0.988,0.402192,9
1,s3_h2,1,0.986667,1,9
1,s4_f1,1,1,1,9
1,s4_f2,1,0.995333,1,9
1,s4_h1,1,0.976,1,9
1,s4_h2,1,0.993333,1,9
1,s1_f3,1,1,1,9
0.2,s1_h3,1,0,0.303265,9
1,s1_h4,1,0.993333,1,9
1,s2_f3,1,1,1,9
1,s2_h3,1,0.993333,1,9
1,s2_h4,1,0.953333,1,9
1,s3_f3,1,1,1,9
1,s3_h3,1,0.993333,1,9
1,s3_h4,1,0.986667,1,9
1,s4_f3,1,1,1,9
1,s4_h3,1,0.986667,1,9
1,s4_h4,1,0.993333,1,9
0.4,s1_f4,0.8,0.259833,0.303265,9
1,s1_h5,1,0.986667,1,9
1,s2_f4,1,0.993333,1,9
1,s2_h5,1,0.986667,1,9
1,s3_f4,1,0.973333,1,9
1,s3_h5,1,0.973333,1,9
1,s4_f4,1,0.966667,1,9
0.4,s4_h5,0.8,0.339833,0.402192,9
0.4,s1_f5,0.8,0.477333,0.402192,9
1,s2_f5,1,0.993333,1,9
1,s3_f5,1,0.986667,1,9
1,s4_f5,1,0.993333,1,9
1,s1_f1,1,1,1,10
1,s1_f2,1,1,1,10
1,s1_h1,1,0.993333,1,10
0,s1_h2,1,0,0.303265,10
1,s2_f1,1,1,1,10
1,s2_f2,1,1,1,10
1,s2_h1,1,0.946667,1,10
1,s2_h2,1,0.993333,1,10
1,s3_f1,1,1,1,10
1,s3_f2,1,1,1,10
1,s3_h1,1,0.986667,1,10
1,s3_h2,1,0.986667,1,10
1,s4_f1,1,1,1,10
0.6,s4_f2,0.6,0.989333,0.654985,10
1,s4_h1,1,0.993333,1,10
1,s4_h2,1,0.993333,1,10
1,s1_f3,1,1,1,10
0,s1_h3,0,0,0,10
1,s1_h4,1,0.993333,1,10
1,s2_f3,1,1,1,10
1,s2_h3,1,1,1,10
1,s2_h4,1,0.953333,1,10
1,s3_f3,1,1,1,10
1,s3_h3,1,1,1,10
1,s3_h4,1,0.986667,1,10
1,s4_f3,1,1,1,10
1,s4_h3,1,0.98,1,10
1,s4_h4,1,0.993333,1,10
0.2,s1_f4,0.2,0.990667,0.402192,10
1,s1_h5,1,1,1,10
1,s2_f4,1,0.985333,1,10
1,s2_h5,1,1,1,10
1,s3_f4,1,0.994667,1,10
1,s3_h5,1,0.96,1,10
1,s4_f4,1,0.945333,1,10
1,s4_h5,1,1,1,10
1,s1_f5,1,0.98,1,10
1,s2_f5,1,0.98,1,10
1,s3_f5,1,1,1,10
0.6,s4_f5,1,0.562,0.654985,10
1,s1_f1,1,1,1,11
0.4,s1_f2,0.8,0.138,0.303265,11
0,s1_h1,0.4,0,0.0898658,11
0.4,s1_h2,0.6,0.421333,0.303265,11
1,s2_f1,1,1,1,11
1,s2_f2,1,1,1,11
1,s2_h1,1,0.966667,1,11
1,s2_h2,1,0.993333,1,11
0.6,s3_f1,0.6,0.993333,0.654985,11
1,s3_f2,1,1,1,11
1,s3_h1,1,0.993333,1,11
1,s3_h2,1,0.986667,1,11
1,s4_f1,1,1,1,11
1,s4_f2,1,1,1,11
1,s4_h1,1,0.973333,1,11
1,s4_h2,1,0.993333,1,11
1,s1_f3,1,1,1,11
0,s1_h3,0,0,0,11
1,s1_h4,1,1,1,11
1,s2_f3,1,1,1,11
1,s2_h3,1,1,1,11
1,s2_h4,1,0.96,1,11
1,s3_f3,1,1,1,11
1,s3_h3,1,1,1,11
0,s3_h4,0,0,0,11
0,s4_f3,1,0,0.303265,11
1,s4_h3,1,0.98,1,11
1,s4_h4,1,1,1,11
0.4,s1_f4,0.6,0.504667,0.402192,11
0.6,s1_h5,1,0.547333,0.654985,11
1,s2_f4,1,0.998667,1,11
1,s2_h5,1,0.986667,1,11
1,s3_f4,1,0.978667,1,11
1,s3_h5,1,0.973333,1,11
1,s4_f4,1,0.977333,1,11
1,s4_h5,1,0.986667,1,11
0,s1_f5,1,0,0.303265,11
1,s2_f5,1,0.993333,1,11
1,s3_f5,1,0.986667,1,11
1,s4_f5,1,0.993333,1,11
0.6,s1_f1,0.6,0.997333,0.654985,12
0.2,s1_f2,0.2,0.982,0.402192,12
0.2,s1_h1,1,0,0.303265,12
0,s1_h2,1,0,0.303265,12
1,s2_f1,1,1,1,12
1,s2_f2,1,1,1,12
1,s2_h1,1,0.966667,1,12
1,s2_h2,1,0.993333,1,12
1,s3_f1,1,1,1,12
1,s3_f2,1,1,1,12
1,s3_h1,1,0.993333,1,12
1,s3_h2,1,0.986667,1,12
1,s4_f1,1,1,1,12
1,s4_f2,1,1,1,12
1,s4_h1,1,0.973333,1,12
1,s4_h2,1,0.993333,1,12
0.2,s1_f3,1,0,0.303265,12
0.6,s1_h3,0.6,0.994667,0.654985,12
0.6,s1_h4,1,0.444667,0.518573,12
1,s2_f3,1,1,1,12
1,s2_h3,1,0.997333,1,12
1,s2_h4,1,0.966667,1,12
1,s3_f3,1,1,1,12
1,s3_h3,1,0.997333,1,12
1,s3_h4,1,0.973333,1,12
1,s4_f3,1,1,1,12
1,s4_h3,1,0.982667,1,12
1,s4_h4,1,0.993333,1,12
0.4,s1_f4,0.8,0.0936667,0.219525,12
0,s1_h5,0,0,0,12
1,s2_f4,1,0.993333,1,12
1,s2_h5,1,1,1,12
1,s3_f4,1,0.986667,1,12
1,s3_h5,1,0.96,1,12
1,s4_f4,1,0.993333,1,12
1,s4_h5,1,1,1,12
0,s1_f5,0.4,0,0.0898658,12
1,s2_f5,1,0.993333,1,12
1,s3_f5,1,0.986667,1,12
1,s4_f5,1,0.993333,1,12
0.4,s1_f1,0.8,0.0865,0.219525,13
1,s1_f2,1,1,1,13
0,s1_h1,0,0,0,13
0,s1_h2,0,0,0,13
1,s2_f1,1,1,1,13
1,s2_f2,1,1,1,13
1,s2_h1,1,0.966667,1,13
1,s2_h2,1,1,1,13
1,s3_f1,1,1,1,13
1,s3_f2,1,1,1,13
1,s3_h1,1,0.993333,1,13
1,s3_h2,1,0.98,1,13
1,s4_f1,1,1,1,13
0.6,s4_f2,0.6,0.994667,0.654985,13
1,s4_h1,1,0.973333,1,13
1,s4_h2,1,1,1,13
0.4,s1_f3,0.8,0.182,0.303265,13
0.2,s1_h3,0.2,0.983,0.402192,13
1,s1_h4,1,0.993333,1,13
1,s2_f3,1,1,1,13
1,s2_h3,1,0.999,1,13
1,s2_h4,1,0.953333,1,13
1,s3_f3,1,1,1,13
1,s3_h3,1,0.999,1,13
1,s3_h4,1,0.986667,1,13
1,s4_f3,1,1,1,13
1,s4_h3,1,0.981,1,13
1,s4_h4,1,0.993333,1,13
0.6,s1_f4,0.6,0.993778,0.654985,13
1,s1_h5,1,1,1,13
1,s2_f4,1,0.996889,1,13
1,s2_h5,1,1,1,13
1,s3_f4,1,0.983111,1,13
1,s3_h5,1,0.96,1,13
1,s4_f4,1,0.996889,1,13
0,s4_h5,0,0,0,13
0.6,s1_f5,0.6,0.982,0.654985,13
1,s2_f5,1,0.987333,1,13
1,s3_f5,1,0.992667,1,13
1,s4_f5,1,0.987333,1,13
0.2,s1_f1,1,0,0.303265,14
0.4,s1_f2,0.8,0.091,0.219525,14
0,s1_h1,0,0,0,14
1,s1_h2,1,1,1,14
1,s2_f1,1,1,1,14
1,s2_f2,1,1,1,14
1,s2_h1,1,0.966667,1,14
1,s2_h2,1,1,1,14
1,s3_f1,1,1,1,14
1,s3_f2,1,1,1,14
1,s3_h1,1,0.993333,1,14
0.6,s3_h2,1,0.38,0.518573,14
1,s4_f1,1,1,1,14
1,s4_f2,1,1,1,14
1,s4_h1,1,0.973333,1,14
1,s4_h2,1,1,1,14
0,s1_f3,1,0,0.303265,14
0,s1_h3,1,0,0.303265,14
1,s1_h4,1,0.993333,1,14
1,s2_f3,1,1,1,14
1,s2_h3,1,0.993333,1,14
1,s2_h4,1,0.953333,1,14
1,s3_f3,1,1,1,14
1,s3_h3,1,0.993333,1,14
1,s3_h4,1,0.986667,1,14
1,s4_f3,1,1,1,14
1,s4_h3,1,0.986667,1,14
1,s4_h4,1,0.993333,1,14
0.4,s1_f4,0.8,0.201167,0.303265,14
0.4,s1_h5,0.6,0.626,0.402192,14
1,s2_f4,1,0.995333,1,14
1,s2_h5,1,0.986667,1,14
1,s3_f4,1,0.990667,1,14
1,s3_h5,1,0.973333,1,14
1,s4_f4,1,0.995333,1,14
1,s4_h5,1,0.986667,1,14
1,s1_f5,1,0.964222,1,14
1,s2_f5,1,0.995778,1,14
0.6,s3_f5,0.6,0.991556,0.654985,14
1,s4_f5,1,0.995778,1,14
0,s1_f1,0,0,0,15
0,s1_f2,1,0,0.303265,15
0,s1_h1,0,0,0,15
0,s1_h2,0,0,0,15
1,s2_f1,1,1,1,15
1,s2_f2,1,1,1,15
1,s2_h1,1,0.966667,1,15
1,s2_h2,1,1,1,15
1,s3_f1,1,1,1,15
1,s3_f2,1,1,1,15
1,s3_h1,1,0.993333,1,15
1,s3_h2,1,0.98,1,15
1,s4_f1,1,1,1,15
1,s4_f2,1,1,1,15
1,s4_h1,1,0.973333,1,15
1,s4_h2,1,1,1,15
1,s1_f3,1,1,1,15
0,s1_h3,1,0,0.303265,15
0,s1_h4,0,0,0,15
1,s2_f3,1,1,1,15
1,s2_h3,1,0.993333,1,15
1,s2_h4,1,0.966667,1,15
1,s3_f3,1,1,1,15
1,s3_h3,1,0.993333,1,15
1,s3_h4,1,0.973333,1,15
0,s4_f3,0,0,0,15
1,s4_h3,1,0.986667,1,15
1,s4_h4,1,0.993333,1,15
1,s1_f4,1,1,1,15
0.6,s1_h5,1,0.607333,0.654985,15
1,s2_f4,1,1,1,15
1,s2_h5,1,0.986667,1,15
0.6,s3_f4,0.6,0.993333,0.654985,15
1,s3_h5,1,0.973333,1,15
1,s4_f4,1,1,1,15
1,s4_h5,1,0.986667,1,15
0.4,s1_f5,0.8,0.490833,0.402192,15
1,s2_f5,1,0.993333,1,15
1,s3_f5,1,0.986667,1,15
1,s4_f5,1,0.993333,1,15
1,s1_f1,1,1,1,16
1,s1_f2,1,1,1,16
1,s1_h1,1,0.993333,1,16
1,s1_h2,1,1,1,16
1,s2_f1,1,1,1,16
1,s2_f2,1,1,1,16
1,s2_h1,1,0.946667,1,16
1,s2_h2,1,1,1,16
1,s3_f1,1,1,1,16
1,s3_f2,1,1,1,16
1,s3_h1,1,0.986667,1,16
1,s3_h2,1,0.98,1,16
1,s4_f1,1,1,1,16
1,s4_f2,1,1,1,16
1,s4_h1,1,0.993333,1,16
1,s4_h2,1,1,1,16
1,s1_f3,1,1,1,16
1,s1_h3,1,1,1,16
1,s1_h4,1,0.993333,1,16
1,s2_f3,1,1,1,16
1,s2_h3,1,1,1,16
1,s2_h4,1,0.953333,1,16
1,s3_f3,1,1,1,16
1,s3_h3,1,1,1,16
1,s3_h4,1,0.986667,1,16
1,s4_f3,1,1,1,16
1,s4_h3,1,0.98,1,16
1,s4_h4,1,0.993333,1,16
1,s1_f4,1,1,1,16
1,s1_h5,1,1,1,16
1,s2_f4,1,1,1,16
1,s2_h5,1,1,1,16
1,s3_f4,1,1,1,16
1,s3_h5,1,0.96,1,16
1,s4_f4,1,1,1,16
1,s4_h5,1,1,1,16
1,s1_f5,1,0.975,1,16
1,s2_f5,1,0.985,1,16
1,s3_f5,1,0.995,1,16
1,s4_f5,1,0.985,1,16
0,s1_f1,0,0,0,17
0.6,s1_f2,1,0.302,0.518573,17
1,s1_h1,1,0.973333,1,17
1,s1_h2,1,1,1,17
1,s2_f1,1,1,1,17
1,s2_f2,1,1,1,17
1,s2_h1,1,0.966667,1,17
1,s2_h2,1,1,1,17
1,s3_f1,1,1,1,17
1,s3_f2,1,1,1,17
1,s3_h1,1,0.993333,1,17
0.6,s3_h2,0.6,0.924,0.654985,17
1,s4_f1,1,1,1,17
1,s4_f2,1,1,1,17
0,s4_h1,1,0,0.303265,17
1,s4_h2,1,1,1,17
1,s1_f3,1,1,1,17
0,s1_h3,0,0,0,17
1,s1_h4,1,0.992333,1,17
1,s2_f3,1,1,1,17
1,s2_h3,1,1,1,17
1,s2_h4,1,0.967667,1,17
1,s3_f3,1,1,1,17
1,s3_h3,1,1,1,17
1,s3_h4,1,0.972333,1,17
1,s4_f3,1,1,1,17
1,s4_h3,1,0.98,1,17
0.6,s4_h4,0.6,0.997,0.654985,17
1,s1_f4,1,1,1,17
1,s1_h5,1,1,1,17
1,s2_f4,1,1,1,17
1,s2_h5,1,1,1,17
0.6,s3_f4,0.6,0.989333,0.654985,17
1,s3_h5,1,0.96,1,17
1,s4_f4,1,1,1,17
1,s4_h5,1,1,1,17
0.6,s1_f5,1,0.615333,0.654985,17
1,s2_f5,1,0.993333,1,17
1,s3_f5,1,0.986667,1,17
1,s4_f5,1,0.993333,1,17
0,s1_f1,0,0,0,18
0,s1_f2,0,0,0,18
0.6,s1_h1,0.6,0.999111,0.654985,18
1,s1_h2,1,1,1,18
1,s2_f1,1,1,1,18
1,s2_f2,1,1,1,18
1,s2_h1,1,0.949556,1,18
1,s2_h2,1,1,1,18
1,s3_f1,1,1,1,18
1,s3_f2,1,1,1,18
1,s3_h1,1,0.989556,1,18
0,s3_h2,1,0,0.303265,18
1,s4_f1,1,1,1,18
1,s4_f2,1,1,1,18
1,s4_h1,1,0.990444,1,18
1,s4_h2,1,1,1,18
1,s1_f3,1,1,1,18
0,s1_h3,1,0,0.303265,18
1,s1_h4,1,0.999333,1,18
1,s2_f3,1,1,1,18
1,s2_h3,1,0.993333,1,18
1,s2_h4,1,0.960667,1,18
0,s3_f3,0,0,0,18
1,s3_h3,1,0.993333,1,18
0.2,s3_h4,0.2,0.998667,0.402192,18
1,s4_f3,1,1,1,18
1,s4_h3,1,0.986667,1,18
1,s4_h4,1,0.999333,1,18
0.2,s1_f4,1,0,0.303265,18
0,s1_h5,0,0,0,18
1,s2_f4,1,1,1,18
1,s2_h5,1,1,1,18
1,s3_f4,1,1,1,18
1,s3_h5,1,0.96,1,18
1,s4_f4,1,1,1,18
1,s4_h5,1,1,1,18
0,s1_f5,1,0,0.303265,18
1,s2_f5,1,0.993333,1,18
1,s3_f5,1,0.986667,1,18
1,s4_f5,1,0.993333,1,18
1,s1_f1,1,1,1,19
0.2,s1_f2,0.2,0.982,0.402192,19
0.6,s1_h1,0.6,0.998667,0.654985,19
1,s1_h2,1,1,1,19
1,s2_f1,1,1,1,19
1,s2_f2,1,1,1,19
1,s2_h1,1,0.949333,1,19
1,s2_h2,1,1,1,19
0.2,s3_f1,0.2,0.982,0.402192,19
1,s3_f2,1,1,1,19
1,s3_h1,1,0.989333,1,19
1,s3_h2,1,1,1,19
1,s4_f1,1,1,1,19
1,s4_f2,1,1,1,19
1,s4_h1,1,0.990667,1,19
1,s4_h2,1,1,1,19
1,s1_f3,1,1,1,19
1,s1_h3,1,1,1,19
1,s1_h4,1,0.993333,1,19
1,s2_f3,1,1,1,19
1,s2_h3,1,1,1,19
1,s2_h4,1,0.953333,1,19
1,s3_f3,1,1,1,19
1,s3_h3,1,1,1,19
1,s3_h4,1,0.986667,1,19
1,s4_f3,1,1,1,19
0.2,s4_h3,0.2,0.962,0.402192,19
1,s4_h4,1,0.993333,1,19
1,s1_f4,1,1,1,19
