Label,NodeID,network_behaviour,data_collection_behaviour,Reward_punishment,periode
0.4,s4_f2,0.8,0.130833,0.303265,5
1,s4_h1,1,0.993333,1,5
1,s4_h2,1,0.993333,1,5
1,s1_f3,1,0.99,1,5
1,s1_h3,1,0.965,1,5
1,s1_h4,1,0.975,1,5
1,s2_f3,1,0.99,1,5
1,s2_h3,1,0.975,1,5
1,s2_h4,1,0.985,1,5
1,s3_f3,1,0.99,1,5
1,s3_h3,1,0.985,1,5
1,s3_h4,1,0.985,1,5
1,s4_f3,1,0.99,1,5
1,s4_h3,1,0.975,1,5
1,s4_h4,1,0.995,1,5
1,s1_f4,1,0.97,1,5
1,s1_h5,1,0.99,1,5
1,s2_f4,1,0.97,1,5
1,s2_h5,1,0.97,1,5
1,s3_f4,1,0.99,1,5
1,s3_h5,1,0.97,1,5
1,s4_f4,1,0.99,1,5
1,s4_h5,1,0.99,1,5
1,s1_f5,1,1,1,5
1,s2_f5,1,0.96,1,5
1,s3_f5,1,1,1,5
1,s4_f5,1,1,1,5
0,s1_f1,0,0,0,6
1,s1_f2,1,1,1,6
0,s1_h1,0,0,0,6
1,s1_h2,1,1,1,6
1,s2_f1,1,0.993333,1,6
1,s2_f2,1,0.98,1,6
1,s2_h1,1,0.966667,1,6
1,s2_h2,1,0.98,1,6
1,s3_f1,1,0.966667,1,6
1,s3_f2,1,1,1,6
1,s3_h1,1,0.993333,1,6
0,s3_h2,0,0,0,6
1,s4_f1,1,0.973333,1,6
0,s4_f2,0,0,0,6
1,s4_h1,1,0.973333,1,6
1,s4_h2,1,1,1,6
1,s1_f3,1,0.99,1,6
1,s1_h3,1,0.96,1,6
1,s1_h4,1,0.973333,1,6
1,s2_f3,1,0.99,1,6
1,s2_h3,1,0.98,1,6
1,s2_h4,1,0.986667,1,6
1,s3_f3,1,0.99,1,6
0.4,s3_h3,0.8,0.1865,0.303265,6
1,s3_h4,1,0.986667,1,6
1,s4_f3,1,0.99,1,6
1,s4_h3,1,0.98,1,6
0.6,s4_h4,1,0.265333,0.402192,6
1,s1_f4,1,0.966667,1,6
0,s1_h5,1,0,0.303265,6
1,s2_f4,1,0.973333,1,6
1,s2_h5,1,0.966667,1,6
1,s3_f4,1,0.993333,1,6
1,s3_h5,1,0.973333,1,6
0.4,s4_f4,0.8,0.204167,0.303265,6
1,s4_h5,1,0.993333,1,6
0,s1_f5,0,0,0,6
1,s2_f5,1,0.96,1,6
1,s3_f5,1,1,1,6
1,s4_f5,1,1,1,6
0,s1_f1,1,0,0.303265,7
1,s1_f2,1,0.99,1,7
1,s1_h1,1,0.993333,1,7
1,s1_h2,1,0.993333,1,7
1,s2_f1,1,0.993333,1,7
1,s2_f2,1,0.99,1,7
1,s2_h1,1,0.946667,1,7
1,s2_h2,1,0.986667,1,7
1,s3_f1,1,0.970667,1,7
1,s3_f2,1,0.99,1,7
1,s3_h1,1,0.986667,1,7
1,s3_h2,1,0.946667,1,7
1,s4_f1,1,0.977333,1,7
1,s4_f2,1,0.99,1,7
1,s4_h1,1,0.993333,1,7
1,s4_h2,1,0.993333,1,7
1,s1_f3,1,0.99,1,7
1,s1_h3,1,0.965,1,7
1,s1_h4,1,0.975,1,7
1,s2_f3,1,0.99,1,7
1,s2_h3,1,0.975,1,7
1,s2_h4,1,0.985,1,7
1,s3_f3,1,0.99,1,7
1,s3_h3,1,0.985,1,7
1,s3_h4,1,0.985,1,7
1,s4_f3,1,0.99,1,7
1,s4_h3,1,0.975,1,7
1,s4_h4,1,0.995,1,7
1,s1_f4,1,0.97,1,7
1,s1_h5,1,0.99,1,7
1,s2_f4,1,0.97,1,7
1,s2_h5,1,0.97,1,7
1,s3_f4,1,0.99,1,7
1,s3_h5,1,0.97,1,7
1,s4_f4,1,0.99,1,7
1,s4_h5,1,0.99,1,7
1,s1_f5,1,1,1,7
1,s2_f5,1,0.96,1,7
1,s3_f5,1,1,1,7
1,s4_f5,1,1,1,7
1,s1_f1,1,1,1,8
1,s1_f2,1,0.99,1,8
1,s1_h1,1,0.994667,1,8
1,s1_h2,1,0.993333,1,8
1,s2_f1,1,1,1,8
1,s2_f2,1,0.99,1,8
1,s2_h1,1,0.957333,1,8
1,s2_h2,1,0.986667,1,8
1,s3_f1,1,1,1,8
1,s3_f2,1,0.99,1,8
1,s3_h1,1,0.989333,1,8
1,s3_h2,1,0.946667,1,8
1,s4_f1,1,1,1,8
1,s4_f2,1,0.99,1,8
1,s4_h1,1,0.994667,1,8
1,s4_h2,1,0.993333,1,8
1,s1_f3,1,0.99,1,8
1,s1_h3,1,0.965,1,8
1,s1_h4,1,0.975,1,8
1,s2_f3,1,0.99,1,8
1,s2_h3,1,0.975,1,8
1,s2_h4,1,0.985,1,8
1,s3_f3,1,0.99,1,8
1,s3_h3,1,0.985,1,8
1,s3_h4,1,0.985,1,8
1,s4_f3,1,0.99,1,8
1,s4_h3,1,0.975,1,8
1,s4_h4,1,0.995,1,8
1,s1_f4,1,0.97,1,8
1,s1_h5,1,0.99,1,8
1,s2_f4,1,0.97,1,8
1,s2_h5,1,0.97,1,8
1,s3_f4,1,0.99,1,8
1,s3_h5,1,0.97,1,8
1,s4_f4,1,0.99,1,8
1,s4_h5,1,0.99,1,8
1,s1_f5,1,1,1,8
1,s2_f5,1,0.96,1,8
1,s3_f5,1,1,1,8
1,s4_f5,1,1,1,8
1,s1_f1,1,1,1,9
1,s1_f2,1,0.996667,1,9
1,s1_h1,1,1,1,9
1,s1_h2,1,0.994667,1,9
1,s2_f1,1,1,1,9
1,s2_f2,1,0.993333,1,9
1,s2_h1,1,1,1,9
1,s2_h2,1,0.989333,1,9
1,s3_f1,1,1,1,9
1,s3_f2,1,0.996667,1,9
1,s3_h1,1,1,1,9
1,s3_h2,1,0.957333,1,9
1,s4_f1,1,1,1,9
0,s4_f2,1,0,0.303265,9
1,s4_h1,1,1,1,9
1,s4_h2,1,0.994667,1,9
1,s1_f3,1,0.99,1,9
0.2,s1_h3,1,0,0.303265,9
1,s1_h4,1,0.975,1,9
1,s2_f3,1,0.99,1,9
1,s2_h3,1,0.986667,1,9
1,s2_h4,1,0.985,1,9
1,s3_f3,1,0.99,1,9
1,s3_h3,1,0.973333,1,9
1,s3_h4,1,0.985,1,9
1,s4_f3,1,0.99,1,9
1,s4_h3,1,0.986667,1,9
1,s4_h4,1,0.995,1,9
1,s1_f4,1,0.97,1,9
1,s1_h5,1,0.99,1,9
1,s2_f4,1,0.97,1,9
1,s2_h5,1,0.97,1,9
1,s3_f4,1,0.99,1,9
1,s3_h5,1,0.97,1,9
1,s4_f4,1,0.99,1,9
1,s4_h5,1,0.99,1,9
1,s1_f5,1,1,1,9
1,s2_f5,1,0.96,1,9
1,s3_f5,1,1,1,9
1,s4_f5,1,1,1,9
1,s1_f1,1,1,1,10
1,s1_f2,1,1,1,10
1,s1_h1,1,1,1,10
1,s1_h2,1,1,1,10
1,s2_f1,1,1,1,10
1,s2_f2,1,1,1,10
1,s2_h1,1,1,1,10
1,s2_h2,1,1,1,10
1,s3_f1,1,1,1,10
1,s3_f2,1,1,1,10
1,s3_h1,1,1,1,10
1,s3_h2,1,1,1,10
1,s4_f1,1,1,1,10
1,s4_f2,1,1,1,10
1,s4_h1,1,1,1,10
1,s4_h2,1,1,1,10
1,s1_f3,1,0.99,1,10
1,s1_h3,1,0.965,1,10
1,s1_h4,1,0.975,1,10
1,s2_f3,1,0.99,1,10
1,s2_h3,1,0.975,1,10
1,s2_h4,1,0.985,1,10
1,s3_f3,1,0.99,1,10
1,s3_h3,1,0.985,1,10
1,s3_h4,1,0.985,1,10
1,s4_f3,1,0.99,1,10
1,s4_h3,1,0.975,1,10
1,s4_h4,1,0.995,1,10
1,s1_f4,1,0.97,1,10
1,s1_h5,1,0.99,1,10
1,s2_f4,1,0.97,1,10
1,s2_h5,1,0.97,1,10
1,s3_f4,1,0.99,1,10
1,s3_h5,1,0.97,1,10
1,s4_f4,1,0.99,1,10
1,s4_h5,1,0.99,1,10
1,s1_f5,1,1,1,10
1,s2_f5,1,0.96,1,10
1,s3_f5,1,1,1,10
1,s4_f5,1,1,1,10
1,s1_f1,1,1,1,11
1,s1_f2,1,1,1,11
0.2,s1_h1,1,0,0.303265,11
0.4,s1_h2,0.8,0.15,0.303265,11
1,s2_f1,1,1,1,11
1,s2_f2,1,1,1,11
1,s2_h1,1,1,1,11
1,s2_h2,1,1,1,11
1,s3_f1,1,1,1,11
1,s3_f2,1,1,1,11
1,s3_h1,1,1,1,11
1,s3_h2,1,1,1,11
1,s4_f1,1,1,1,11
1,s4_f2,1,1,1,11
1,s4_h1,1,1,1,11
1,s4_h2,1,1,1,11
1,s1_f3,1,0.99,1,11
1,s1_h3,1,0.965,1,11
1,s1_h4,1,0.975,1,11
1,s2_f3,1,0.99,1,11
1,s2_h3,1,0.975,1,11
1,s2_h4,1,0.985,1,11
1,s3_f3,1,0.99,1,11
1,s3_h3,1,0.985,1,11
1,s3_h4,1,0.985,1,11
1,s4_f3,1,0.99,1,11
1,s4_h3,1,0.975,1,11
1,s4_h4,1,0.995,1,11
1,s1_f4,1,0.97,1,11
1,s1_h5,1,0.99,1,11
1,s2_f4,1,0.97,1,11
1,s2_h5,1,0.97,1,11
1,s3_f4,1,0.99,1,11
1,s3_h5,1,0.97,1,11
1,s4_f4,1,0.99,1,11
1,s4_h5,1,0.99,1,11
1,s1_f5,1,1,1,11
1,s2_f5,1,0.96,1,11
1,s3_f5,1,1,1,11
1,s4_f5,1,1,1,11
1,s1_f1,1,1,1,12
1,s1_f2,1,1,1,12
1,s1_h1,1,1,1,12
1,s1_h2,1,1,1,12
1,s2_f1,1,1,1,12
1,s2_f2,1,1,1,12
1,s2_h1,1,1,1,12
1,s2_h2,1,1,1,12
1,s3_f1,1,1,1,12
1,s3_f2,1,1,1,12
1,s3_h1,1,1,1,12
1,s3_h2,1,1,1,12
1,s4_f1,1,1,1,12
1,s4_f2,1,1,1,12
1,s4_h1,1,1,1,12
1,s4_h2,1,1,1,12
1,s1_f3,1,0.99,1,12
1,s1_h3,1,0.965,1,12
1,s1_h4,1,0.975,1,12
1,s2_f3,1,0.99,1,12
1,s2_h3,1,0.975,1,12
1,s2_h4,1,0.985,1,12
1,s3_f3,1,0.99,1,12
1,s3_h3,1,0.985,1,12
1,s3_h4,1,0.985,1,12
1,s4_f3,1,0.99,1,12
1,s4_h3,1,0.975,1,12
1,s4_h4,1,0.995,1,12
1,s1_f4,1,0.97,1,12
1,s1_h5,1,0.99,1,12
1,s2_f4,1,0.97,1,12
1,s2_h5,1,0.97,1,12
1,s3_f4,1,0.99,1,12
1,s3_h5,1,0.97,1,12
1,s4_f4,1,0.99,1,12
1,s4_h5,1,0.99,1,12
1,s1_f5,1,1,1,12
1,s2_f5,1,0.96,1,12
1,s3_f5,1,1,1,12
1,s4_f5,1,1,1,12
1,s1_f1,1,1,1,13
1,s1_f2,1,1,1,13
1,s1_h1,1,1,1,13
1,s1_h2,1,1,1,13
1,s2_f1,1,1,1,13
1,s2_f2,1,1,1,13
1,s2_h1,1,1,1,13
1,s2_h2,1,1,1,13
1,s3_f1,1,1,1,13
1,s3_f2,1,1,1,13
1,s3_h1,1,1,1,13
1,s3_h2,1,1,1,13
1,s4_f1,1,1,1,13
0.6,s4_f2,0.6,1,0.654985,13
1,s4_h1,1,1,1,13
1,s4_h2,1,1,1,13
1,s1_f3,1,0.99,1,13
1,s1_h3,1,0.965,1,13
1,s1_h4,1,0.975,1,13
1,s2_f3,1,0.99,1,13
1,s2_h3,1,0.975,1,13
1,s2_h4,1,0.985,1,13
1,s3_f3,1,0.99,1,13
1,s3_h3,1,0.985,1,13
1,s3_h4,1,0.985,1,13
1,s4_f3,1,0.99,1,13
1,s4_h3,1,0.975,1,13
1,s4_h4,1,0.995,1,13
1,s1_f4,1,0.973333,1,13
1,s1_h5,1,0.99,1,13
1,s2_f4,1,0.966667,1,13
1,s2_h5,1,0.97,1,13
0.4,s3_f4,0.8,0.154833,0.303265,13
1,s3_h5,1,0.97,1,13
1,s4_f4,1,0.993333,1,13
1,s4_h5,1,0.99,1,13
1,s1_f5,1,1,1,13
1,s2_f5,1,0.96,1,13
1,s3_f5,1,1,1,13
1,s4_f5,1,1,1,13
1,s1_f1,1,1,1,14
1,s1_f2,1,1,1,14
1,s1_h1,1,1,1,14
1,s1_h2,1,1,1,14
1,s2_f1,1,1,1,14
1,s2_f2,1,1,1,14
1,s2_h1,1,1,1,14
1,s2_h2,1,1,1,14
1,s3_f1,1,1,1,14
1,s3_f2,1,1,1,14
1,s3_h1,1,1,1,14
1,s3_h2,1,1,1,14
1,s4_f1,1,1,1,14
1,s4_f2,1,1,1,14
1,s4_h1,1,1,1,14
1,s4_h2,1,1,1,14
1,s1_f3,1,0.99,1,14
1,s1_h3,1,0.96,1,14
1,s1_h4,1,0.975,1,14
1,s2_f3,1,0.99,1,14
1,s2_h3,1,0.98,1,14
1,s2_h4,1,0.985,1,14
1,s3_f3,1,0.99,1,14
0,s3_h3,1,0,0.303265,14
1,s3_h4,1,0.985,1,14
1,s4_f3,1,0.99,1,14
1,s4_h3,1,0.98,1,14
1,s4_h4,1,0.995,1,14
1,s1_f4,1,0.97,1,14
1,s1_h5,1,0.99,1,14
1,s2_f4,1,0.97,1,14
1,s2_h5,1,0.97,1,14
1,s3_f4,1,0.99,1,14
1,s3_h5,1,0.97,1,14
1,s4_f4,1,0.99,1,14
1,s4_h5,1,0.99,1,14
1,s1_f5,1,1,1,14
1,s2_f5,1,0.96,1,14
1,s3_f5,1,1,1,14
1,s4_f5,1,1,1,14
1,s1_f1,1,1,1,15
1,s1_f2,1,1,1,15
1,s1_h1,1,1,1,15
1,s1_h2,1,1,1,15
1,s2_f1,1,1,1,15
1,s2_f2,1,1,1,15
1,s2_h1,1,1,1,15
1,s2_h2,1,1,1,15
1,s3_f1,1,1,1,15
1,s3_f2,1,1,1,15
1,s3_h1,1,1,1,15
1,s3_h2,1,1,1,15
1,s4_f1,1,1,1,15
1,s4_f2,1,1,1,15
1,s4_h1,1,1,1,15
1,s4_h2,1,1,1,15
1,s1_f3,1,0.99,1,15
0,s1_h3,0,0,0,15
1,s1_h4,1,0.975,1,15
1,s2_f3,1,0.99,1,15
1,s2_h3,1,1,1,15
1,s2_h4,1,0.985,1,15
1,s3_f3,1,0.99,1,15
1,s3_h3,1,0.96,1,15
1,s3_h4,1,0.985,1,15
1,s4_f3,1,0.99,1,15
1,s4_h3,1,1,1,15
1,s4_h4,1,0.995,1,15
1,s1_f4,1,0.97,1,15
1,s1_h5,1,0.99,1,15
1,s2_f4,1,0.97,1,15
1,s2_h5,1,0.97,1,15
1,s3_f4,1,0.99,1,15
1,s3_h5,1,0.97,1,15
1,s4_f4,1,0.99,1,15
1,s4_h5,1,0.99,1,15
1,s1_f5,1,1,1,15
1,s2_f5,1,0.96,1,15
1,s3_f5,1,1,1,15
1,s4_f5,1,1,1,15
1,s1_f1,1,1,1,16
1,s1_f2,1,1,1,16
0.2,s1_h1,1,0,0.303265,16
1,s1_h2,1,1,1,16
1,s2_f1,1,1,1,16
1,s2_f2,1,1,1,16
1,s2_h1,1,1,1,16
1,s2_h2,1,1,1,16
1,s3_f1,1,1,1,16
1,s3_f2,1,1,1,16
1,s3_h1,1,1,1,16
1,s3_h2,1,1,1,16
1,s4_f1,1,1,1,16
1,s4_f2,1,1,1,16
1,s4_h1,1,1,1,16
1,s4_h2,1,1,1,16
1,s1_f3,1,0.993,1,16
1,s1_h3,1,0.965,1,16
1,s1_h4,1,0.975,1,16
1,s2_f3,1,0.993,1,16
1,s2_h3,1,0.975,1,16
1,s2_h4,1,0.985,1,16
1,s3_f3,1,0.993,1,16
1,s3_h3,1,0.985,1,16
1,s3_h4,1,0.985,1,16
1,s4_f3,1,0.993,1,16
1,s4_h3,1,0.975,1,16
1,s4_h4,1,0.995,1,16
1,s1_f4,1,0.97,1,16
1,s1_h5,1,0.99,1,16
1,s2_f4,1,0.97,1,16
1,s2_h5,1,0.97,1,16
1,s3_f4,1,0.99,1,16
1,s3_h5,1,0.97,1,16
1,s4_f4,1,0.99,1,16
1,s4_h5,1,0.99,1,16
1,s1_f5,1,1,1,16
1,s2_f5,1,0.96,1,16
1,s3_f5,1,1,1,16
1,s4_f5,1,1,1,16
1,s1_f1,1,1,1,17
1,s1_f2,1,1,1,17
1,s1_h1,1,1,1,17
1,s1_h2,1,1,1,17
1,s2_f1,1,1,1,17
1,s2_f2,1,1,1,17
1,s2_h1,1,1,1,17
1,s2_h2,1,1,1,17
1,s3_f1,1,1,1,17
1,s3_f2,1,1,1,17
1,s3_h1,1,1,1,17
1,s3_h2,1,1,1,17
1,s4_f1,1,1,1,17
1,s4_f2,1,1,1,17
1,s4_h1,1,1,1,17
1,s4_h2,1,1,1,17
1,s1_f3,1,1,1,17
0.2,s1_h3,1,0,0.303265,17
1,s1_h4,1,0.975,1,17
1,s2_f3,1,1,1,17
1,s2_h3,1,0.987333,1,17
1,s2_h4,1,0.985,1,17
1,s3_f3,1,1,1,17
1,s3_h3,1,0.974667,1,17
1,s3_h4,1,0.985,1,17
1,s4_f3,1,1,1,17
1,s4_h3,1,0.987333,1,17
1,s4_h4,1,0.995,1,17
1,s1_f4,1,0.97,1,17
1,s1_h5,1,0.99,1,17
1,s2_f4,1,0.97,1,17
1,s2_h5,1,0.97,1,17
1,s3_f4,1,0.99,1,17
1,s3_h5,1,0.97,1,17
1,s4_f4,1,0.99,1,17
1,s4_h5,1,0.99,1,17
1,s1_f5,1,1,1,17
1,s2_f5,1,0.96,1,17
1,s3_f5,1,1,1,17
1,s4_f5,1,1,1,17
0,s1_f1,0,0,0,18
1,s1_f2,1,1,1,18
1,s1_h1,1,1,1,18
1,s1_h2,1,1,1,18
1,s2_f1,1,1,1,18
1,s2_f2,1,1,1,18
1,s2_h1,1,1,1,18
1,s2_h2,1,1,1,18
1,s3_f1,1,1,1,18
1,s3_f2,1,1,1,18
1,s3_h1,1,1,1,18
1,s3_h2,1,1,1,18
1,s4_f1,1,1,1,18
1,s4_f2,1,1,1,18
1,s4_h1,1,1,1,18
1,s4_h2,1,1,1,18
1,s1_f3,1,1,1,18
1,s1_h3,1,0.975,1,18
1,s1_h4,1,0.975,1,18
1,s2_f3,1,1,1,18
1,s2_h3,1,0.985,1,18
1,s2_h4,1,0.985,1,18
1,s3_f3,1,1,1,18
1,s3_h3,1,0.995,1,18
1,s3_h4,1,0.985,1,18
1,s4_f3,1,1,1,18
1,s4_h3,1,0.985,1,18
1,s4_h4,1,0.995,1,18
1,s1_f4,1,0.97,1,18
1,s1_h5,1,0.99,1,18
1,s2_f4,1,0.97,1,18
1,s2_h5,1,0.97,1,18
1,s3_f4,1,0.99,1,18
1,s3_h5,1,0.97,1,18
1,s4_f4,1,0.99,1,18
1,s4_h5,1,0.99,1,18
1,s1_f5,1,1,1,18
1,s2_f5,1,0.96,1,18
1,s3_f5,1,1,1,18
1,s4_f5,1,1,1,18
1,s1_f1,1,1,1,19
1,s1_f2,1,1,1,19
1,s1_h1,1,1,1,19
1,s1_h2,1,1,1,19
1,s2_f1,1,1,1,19
1,s2_f2,1,1,1,19
1,s2_h1,1,1,1,19
1,s2_h2,1,1,1,19
1,s3_f1,1,1,1,19
1,s3_f2,1,1,1,19
1,s3_h1,1,1,1,19
1,s3_h2,1,1,1,19
1,s4_f1,1,1,1,19
1,s4_f2,1,1,1,19
1,s4_h1,1,1,1,19
1,s4_h2,1,1,1,19
1,s1_f3,1,1,1,19
1,s1_h3,1,0.975,1,19
1,s1_h4,1,0.975,1,19
1,s2_f3,1,1,1,19
1,s2_h3,1,0.985,1,19
1,s2_h4,1,0.985,1,19
1,s3_f3,1,1,1,19
1,s3_h3,1,0.995,1,19
1,s3_h4,1,0.985,1,19
1,s4_f3,1,1,1,19
1,s4_h3,1,0.985,1,19
1,s4_h4,1,0.995,1,19
1,s1_f4,1,0.97,1,19
1,s1_h5,1,0.99,1,19
1,s2_f4,1,0.97,1,19
1,s2_h5,1,0.97,1,19
0.2,s3_f4,0.2,0.99,0.402192,19
1,s3_h5,1,0.97,1,19
1,s4_f4,1,0.99,1,19
1,s4_h5,1,0.99,1,19
0.2,s1_f5,1,0,0.303265,19
1,s2_f5,1,0.973333,1,19
1,s3_f5,1,0.986667,1,19
1,s4_f5,1,0.986667,1,19
1,s1_f1,1,1,1,20
1,s1_f2,1,1,1,20
1,s1_h1,1,1,1,20
1,s1_h2,1,1,1,20
1,s2_f1,1,1,1,20
1,s2_f2,1,1,1,20
1,s2_h1,1,1,1,20
1,s2_h2,1,1,1,20
1,s3_f1,1,1,1,20
1,s3_f2,1,1,1,20
1,s3_h1,1,1,1,20
1,s3_h2,1,1,1,20
1,s4_f1,1,1,1,20
1,s4_f2,1,1,1,20
1,s4_h1,1,1,1,20
1,s4_h2,1,1,1,20
1,s1_f3,1,1,1,20
1,s1_h3,1,0.975,1,20
1,s1_h4,1,0.975,1,20
1,s2_f3,1,1,1,20
1,s2_h3,1,0.985,1,20
1,s2_h4,1,0.985,1,20
1,s3_f3,1,1,1,20
1,s3_h3,1,0.995,1,20
1,s3_h4,1,0.985,1,20
1,s4_f3,1,1,1,20
1,s4_h3,1,0.985,1,20
1,s4_h4,1,0.995,1,20
1,s1_f4,1,0.973,1,20
1,s1_h5,1,0.99,1,20
1,s2_f4,1,0.973,1,20
